# timestamp_ms interaction_rate
1698449771000 6.989346e+03
1698449781000 7.067127e+03
1698449791000 7.073431e+03
1698449801000 7.073821e+03
1698449811000 7.067412e+03
1698449821000 7.061521e+03
1698449831000 7.055075e+03
1698449841000 7.056408e+03
1698449851000 7.057458e+03
1698449861000 7.057476e+03
1698449871000 7.052292e+03
1698449881000 7.046440e+03
1698449891000 7.035577e+03
1698449901000 7.036223e+03
1698449911000 7.035360e+03
1698449921000 7.049308e+03
1698449931000 7.040272e+03
1698449941000 7.031314e+03
1698449951000 7.033242e+03
1698449961000 7.023665e+03
1698449971000 7.015117e+03
1698449981000 7.025130e+03
1698449991000 7.009751e+03
1698450001000 7.011964e+03
1698450011000 7.000063e+03
1698450021000 7.010046e+03
1698450031000 7.003816e+03
1698450041000 6.994838e+03
1698450051000 6.992339e+03
1698450061000 6.996462e+03
1698450071000 6.987584e+03
1698450081000 6.986672e+03
1698450091000 6.986947e+03
1698450101000 6.981751e+03
1698450111000 6.985656e+03
1698450121000 6.981405e+03
1698450131000 6.969297e+03
1698450141000 6.972673e+03
1698450151000 6.962446e+03
1698450161000 6.973324e+03
1698450171000 6.958379e+03
1698450181000 6.963067e+03
1698450191000 6.959711e+03
1698450201000 6.961906e+03
1698450211000 6.949280e+03
1698450221000 6.944873e+03
1698450231000 6.941062e+03
1698450241000 6.946854e+03
1698450251000 6.934154e+03
1698450261000 6.931973e+03
1698450271000 6.936680e+03
1698450281000 6.930447e+03
1698450291000 6.932624e+03
1698450301000 6.919627e+03
1698450311000 6.922721e+03
1698450321000 6.918726e+03
1698450331000 6.921671e+03
1698450341000 6.909599e+03
1698450351000 6.906103e+03
1698450361000 6.915306e+03
1698450371000 6.905016e+03
1698450381000 6.901438e+03
1698450391000 6.900532e+03
1698450401000 6.891454e+03
1698450411000 6.896350e+03
1698450421000 6.889331e+03
1698450431000 6.879594e+03
1698450441000 6.895092e+03
1698450451000 6.880768e+03
1698450461000 6.888283e+03
1698450471000 6.876302e+03
1698450481000 6.877902e+03
1698450491000 6.868068e+03
1698450501000 6.867249e+03
1698450511000 6.876432e+03
1698450521000 6.867483e+03
1698450531000 6.860857e+03
1698450541000 6.856157e+03
1698450551000 6.845664e+03
1698450561000 6.844547e+03
1698450571000 6.849802e+03
1698450581000 6.847894e+03
1698450591000 6.847440e+03
1698450601000 6.843871e+03
1698450611000 6.831991e+03
1698450621000 6.828488e+03
1698450631000 6.819714e+03
1698450641000 6.827131e+03
1698450651000 6.825877e+03
1698450661000 6.821430e+03
1698450671000 6.808960e+03
1698450681000 6.822470e+03
1698450691000 6.791666e+03
1698450701000 6.797772e+03
1698450711000 6.808458e+03
1698450721000 6.799737e+03
1698450731000 6.804746e+03
1698450741000 6.800139e+03
1698450751000 6.794571e+03
1698450761000 6.780869e+03
1698450771000 6.784492e+03
1698450781000 6.782216e+03
1698450791000 6.787056e+03
1698450801000 6.780080e+03
1698450811000 6.774717e+03
1698450821000 6.772193e+03
1698450831000 6.758364e+03
1698450841000 6.757877e+03
1698450851000 6.759958e+03
1698450861000 6.751358e+03
1698450871000 6.753053e+03
1698450881000 6.750346e+03
1698450891000 6.737342e+03
1698450901000 6.743993e+03
1698450911000 6.740909e+03
1698450921000 6.730338e+03
1698450931000 6.732053e+03
1698450941000 6.725476e+03
1698450951000 6.726336e+03
1698450961000 6.719842e+03
1698450971000 6.711154e+03
1698450981000 6.717392e+03
1698450991000 6.713015e+03
1698451001000 6.707981e+03
1698451011000 6.709151e+03
1698451021000 6.710556e+03
1698451031000 6.713257e+03
1698451041000 6.698813e+03
1698451051000 6.693429e+03
1698451061000 6.695397e+03
1698451071000 6.693097e+03
1698451081000 6.696786e+03
1698451091000 6.692691e+03
1698451101000 6.687252e+03
1698451111000 6.679716e+03
1698451121000 6.694842e+03
1698451131000 6.680911e+03
1698451141000 6.683403e+03
1698451151000 6.670258e+03
1698451161000 6.672690e+03
1698451171000 6.677557e+03
1698451181000 6.666805e+03
1698451191000 6.672039e+03
1698451201000 6.652873e+03
1698451211000 6.653697e+03
1698451221000 6.659857e+03
1698451231000 6.656569e+03
1698451241000 6.660573e+03
1698451251000 6.654493e+03
1698451261000 6.655675e+03
1698451271000 6.648913e+03
1698451281000 6.636450e+03
1698451291000 6.647110e+03
1698451301000 6.644092e+03
1698451311000 6.645058e+03
1698451321000 6.637778e+03
1698451331000 6.641345e+03
1698451341000 6.637786e+03
1698451351000 6.638541e+03
1698451361000 6.633545e+03
1698451371000 6.635831e+03
1698451381000 6.629789e+03
1698451391000 6.626505e+03
1698451401000 6.625493e+03
1698451411000 6.624394e+03
1698451421000 6.617181e+03
1698451431000 6.623792e+03
1698451441000 6.612578e+03
1698451451000 6.617134e+03
1698451461000 6.612166e+03
1698451471000 6.606249e+03
1698451481000 6.599581e+03
1698451491000 6.597572e+03
1698451501000 6.601751e+03
1698451511000 6.602306e+03
1698451521000 6.596382e+03
1698451531000 6.589723e+03
1698451541000 6.594472e+03
1698451551000 6.597463e+03
1698451561000 6.590252e+03
1698451571000 6.575095e+03
1698451581000 6.585877e+03
1698451591000 6.591837e+03
1698451601000 6.586775e+03
1698451611000 6.576110e+03
1698451621000 6.580088e+03
1698451631000 6.574259e+03
1698451641000 6.573118e+03
1698451651000 6.574186e+03
1698451661000 6.566677e+03
1698451671000 6.558661e+03
1698451681000 6.562056e+03
1698451691000 6.564195e+03
1698451701000 6.566813e+03
1698451711000 6.556844e+03
1698451721000 6.556624e+03
1698451731000 6.565606e+03
1698451741000 6.556023e+03
1698451751000 6.553937e+03
1698451761000 6.548640e+03
1698451771000 6.546485e+03
1698451781000 6.548081e+03
1698451791000 6.539310e+03
1698451801000 6.544546e+03
1698451811000 6.543205e+03
1698451821000 6.524104e+03
1698451831000 6.530534e+03
1698451841000 6.527330e+03
1698451851000 6.528098e+03
1698451861000 6.531833e+03
1698451871000 6.529734e+03
1698451881000 6.525128e+03
1698451891000 6.511369e+03
1698451901000 6.521718e+03
1698451911000 6.510724e+03
1698451921000 6.508070e+03
1698451931000 6.515230e+03
1698451941000 6.510169e+03
1698451951000 6.505640e+03
1698451961000 6.495796e+03
1698451971000 6.502870e+03
1698451981000 6.501342e+03
1698451991000 6.501266e+03
1698452001000 6.499404e+03
1698452011000 6.497377e+03
1698452021000 6.490574e+03
1698452031000 6.487691e+03
1698452041000 6.479716e+03
1698452051000 6.488363e+03
1698452061000 6.482492e+03
1698452071000 6.479803e+03
1698452081000 6.476597e+03
1698452091000 6.472098e+03
1698452101000 6.470253e+03
1698452111000 6.465242e+03
1698452121000 6.465539e+03
1698452131000 6.469737e+03
1698452141000 6.457772e+03
1698452151000 6.458591e+03
1698452161000 6.456066e+03
1698452171000 6.447301e+03
1698452181000 6.444835e+03
1698452191000 6.443343e+03
1698452201000 6.443376e+03
1698452211000 6.447358e+03
1698452221000 6.444137e+03
1698452231000 6.444027e+03
1698452241000 6.439139e+03
1698452251000 6.431458e+03
1698452261000 6.436617e+03
1698452271000 6.425666e+03
1698452281000 6.325846e+03
1698452284000 6.325846e+03
