# timestamp_ms interaction_rate
1696531054000 2.285543e+04
1696531064000 2.287676e+04
1696531074000 2.285426e+04
1696531084000 2.282895e+04
1696531094000 2.280871e+04
1696531104000 2.279399e+04
1696531114000 2.277585e+04
1696531124000 2.278509e+04
1696531134000 2.273389e+04
1696531144000 2.270890e+04
1696531154000 2.271403e+04
1696531164000 2.268796e+04
1696531174000 2.267609e+04
1696531184000 2.265267e+04
1696531194000 2.262553e+04
1696531204000 2.262293e+04
1696531214000 2.258549e+04
1696531224000 2.259825e+04
1696531234000 2.256527e+04
1696531244000 2.255227e+04
1696531254000 2.255116e+04
1696531264000 2.250200e+04
1696531274000 2.248290e+04
1696531284000 2.252111e+04
1696531294000 2.248788e+04
1696531304000 2.246071e+04
1696531314000 2.243558e+04
1696531324000 2.242573e+04
1696531334000 2.241156e+04
1696531344000 2.239626e+04
1696531354000 2.237563e+04
1696531364000 2.235746e+04
1696531374000 2.235273e+04
1696531384000 2.234448e+04
1696531394000 2.230666e+04
1696531404000 2.228403e+04
1696531414000 2.226816e+04
1696531424000 2.224340e+04
1696531434000 2.224341e+04
1696531444000 2.222262e+04
1696531454000 2.219936e+04
1696531464000 2.219426e+04
1696531474000 2.218251e+04
1696531484000 2.214513e+04
1696531494000 2.213712e+04
1696531504000 2.213804e+04
1696531514000 2.211383e+04
1696531524000 2.210012e+04
1696531534000 2.209621e+04
1696531544000 2.206672e+04
1696531554000 2.204581e+04
1696531564000 2.202254e+04
1696531574000 2.200984e+04
1696531584000 2.199203e+04
1696531594000 2.198524e+04
1696531604000 2.197186e+04
1696531614000 2.193151e+04
1696531624000 2.193949e+04
1696531634000 2.193012e+04
1696531644000 2.189866e+04
1696531654000 2.188369e+04
1696531664000 2.187525e+04
1696531674000 2.184591e+04
1696531684000 2.184199e+04
1696531694000 2.183082e+04
1696531704000 2.179778e+04
1696531714000 2.178554e+04
1696531724000 2.175944e+04
1696531734000 2.174723e+04
1696531744000 2.174262e+04
1696531754000 2.172105e+04
1696531764000 2.171593e+04
1696531774000 2.170063e+04
1696531784000 2.169660e+04
1696531794000 2.166925e+04
1696531804000 2.166285e+04
1696531814000 2.165527e+04
1696531824000 2.162232e+04
1696531834000 2.161612e+04
1696531844000 2.158853e+04
1696531854000 2.157361e+04
1696531864000 2.157365e+04
1696531874000 2.153513e+04
1696531884000 2.152302e+04
1696531894000 2.150956e+04
1696531904000 2.149253e+04
