# timestamp_ms interaction_rate
1697343932000 4.421705e+04
1697343942000 4.488484e+04
1697343952000 4.486896e+04
1697343962000 4.482014e+04
1697343972000 4.474982e+04
1697343982000 4.469917e+04
1697343992000 4.465250e+04
1697344002000 4.460639e+04
1697344012000 4.455516e+04
1697344022000 4.451056e+04
1697344032000 4.445808e+04
1697344042000 4.441549e+04
1697344052000 4.437578e+04
1697344062000 4.431554e+04
1697344072000 4.428270e+04
1697344082000 4.421679e+04
1697344092000 4.417433e+04
1697344102000 4.414371e+04
1697344112000 4.408983e+04
1697344122000 4.404875e+04
1697344132000 4.401886e+04
1697344142000 4.399315e+04
1697344152000 4.391741e+04
1697344162000 4.387339e+04
1697344172000 4.380877e+04
1697344182000 4.376217e+04
1697344192000 4.371980e+04
1697344202000 4.370518e+04
1697344212000 4.363461e+04
1697344222000 4.361457e+04
1697344232000 4.355287e+04
1697344242000 4.351876e+04
1697344252000 4.342218e+04
1697344262000 4.337112e+04
1697344272000 4.339692e+04
1697344282000 4.333335e+04
1697344292000 4.328892e+04
1697344302000 4.325033e+04
1697344312000 4.318243e+04
1697344322000 4.315091e+04
1697344332000 4.310234e+04
1697344342000 4.304929e+04
1697344352000 4.303364e+04
1697344362000 4.297308e+04
1697344372000 4.293522e+04
1697344382000 4.289246e+04
1697344392000 4.286308e+04
1697344402000 4.281843e+04
1697344412000 4.277276e+04
1697344422000 4.270484e+04
1697344432000 4.266654e+04
1697344442000 4.265979e+04
1697344452000 4.259827e+04
1697344462000 4.254113e+04
1697344472000 4.249390e+04
1697344482000 4.245720e+04
1697344492000 4.242618e+04
1697344502000 4.238747e+04
1697344512000 4.235458e+04
1697344522000 4.231237e+04
1697344532000 4.224514e+04
1697344542000 4.219993e+04
1697344552000 4.215632e+04
1697344562000 4.211582e+04
1697344572000 4.208509e+04
1697344582000 4.205852e+04
1697344592000 4.198787e+04
1697344602000 4.197649e+04
1697344612000 4.190596e+04
1697344622000 4.188398e+04
1697344632000 4.183480e+04
1697344642000 4.181118e+04
1697344652000 4.175306e+04
1697344662000 4.172493e+04
1697344672000 4.167930e+04
1697344682000 4.162781e+04
1697344692000 4.157447e+04
1697344702000 4.154944e+04
1697344712000 4.149928e+04
1697344722000 4.143875e+04
1697344732000 4.141165e+04
1697344742000 4.136084e+04
1697344752000 4.135755e+04
1697344762000 4.126924e+04
1697344772000 4.125227e+04
1697344782000 4.121728e+04
1697344792000 4.116214e+04
1697344802000 4.112251e+04
1697344812000 4.111115e+04
1697344822000 4.106293e+04
1697344832000 4.101196e+04
1697344842000 4.098289e+04
1697344852000 4.093522e+04
1697344862000 4.089047e+04
1697344872000 4.084936e+04
1697344882000 4.081218e+04
1697344892000 4.076073e+04
1697344902000 4.072271e+04
1697344912000 4.069362e+04
1697344922000 4.066020e+04
1697344932000 4.060010e+04
1697344942000 4.054143e+04
1697344952000 4.054184e+04
1697344962000 4.049940e+04
1697344972000 4.047382e+04
1697344982000 4.039369e+04
1697344992000 4.036293e+04
1697345002000 4.033399e+04
1697345012000 4.029459e+04
1697345022000 4.025831e+04
1697345032000 4.023305e+04
1697345042000 4.016999e+04
1697345052000 4.014912e+04
1697345062000 4.011912e+04
1697345072000 4.008303e+04
1697345082000 4.003245e+04
1697345092000 4.001111e+04
1697345102000 3.994611e+04
