# timestamp_ms interaction_rate
1697306249000 4.160045e+04
1697306259000 4.153499e+04
1697306269000 4.149616e+04
1697306279000 4.147742e+04
1697306289000 4.141416e+04
1697306299000 4.137605e+04
1697306309000 4.133603e+04
1697306319000 4.129649e+04
1697306329000 4.124996e+04
1697306339000 4.119761e+04
1697306349000 4.117482e+04
1697306359000 4.112668e+04
1697306369000 4.111168e+04
1697306379000 4.106154e+04
1697306389000 4.102943e+04
1697306399000 4.097729e+04
1697306409000 4.094167e+04
1697306419000 4.090266e+04
1697306429000 4.087787e+04
1697306439000 4.084017e+04
1697306449000 4.077684e+04
1697306459000 4.074933e+04
1697306469000 4.069815e+04
1697306479000 4.064336e+04
1697306489000 4.064336e+04
1697306499000 4.059779e+04
1697306509000 4.056037e+04
1697306519000 4.051828e+04
1697306529000 4.049112e+04
1697306539000 4.045814e+04
1697306549000 4.040547e+04
1697306559000 4.036527e+04
1697306569000 4.031269e+04
1697306579000 4.028750e+04
1697306589000 4.026043e+04
1697306599000 4.022041e+04
1697306609000 4.016470e+04
1697306619000 4.013380e+04
1697306629000 4.005278e+04
1697306639000 4.005535e+04
1697306649000 4.005176e+04
1697306659000 3.998385e+04
1697306669000 3.994657e+04
1697306679000 3.987870e+04
1697306689000 3.984690e+04
1697306699000 3.980129e+04
1697306709000 3.979294e+04
1697306719000 3.975549e+04
1697306729000 3.970864e+04
1697306739000 3.967656e+04
1697306749000 3.963370e+04
1697306759000 3.958957e+04
1697306769000 3.952830e+04
1697306779000 3.950322e+04
1697306789000 3.946241e+04
1697306799000 3.945048e+04
1697306809000 3.939949e+04
1697306819000 3.933987e+04
1697306829000 3.931901e+04
1697306839000 3.926586e+04
1697306849000 3.924259e+04
1697306859000 3.919543e+04
1697306869000 3.916116e+04
1697306879000 3.912436e+04
1697306889000 3.907687e+04
1697306899000 3.906131e+04
1697306909000 3.901210e+04
1697306919000 3.898076e+04
1697306929000 3.895145e+04
1697306939000 3.887367e+04
1697306949000 3.885082e+04
1697306959000 3.883115e+04
1697306969000 3.877076e+04
1697306979000 3.869867e+04
1697306989000 3.867766e+04
1697306999000 3.867368e+04
1697307009000 3.862844e+04
1697307019000 3.859727e+04
1697307029000 3.856538e+04
1697307039000 3.850381e+04
1697307049000 3.848976e+04
1697307059000 3.848012e+04
1697307069000 3.843931e+04
1697307079000 3.842677e+04
1697307089000 3.833169e+04
1697307099000 3.831816e+04
1697307109000 3.827782e+04
1697307119000 3.824057e+04
1697307129000 3.821950e+04
1697307139000 3.813619e+04
1697307149000 3.814763e+04
1697307159000 3.811410e+04
1697307169000 3.805571e+04
1697307179000 3.802090e+04
1697307189000 3.801946e+04
1697307199000 3.797713e+04
1697307209000 3.793384e+04
1697307219000 3.789193e+04
1697307229000 3.786953e+04
1697307239000 3.781394e+04
1697307249000 3.776961e+04
1697307259000 3.774505e+04
1697307269000 3.770940e+04
1697307279000 3.767422e+04
1697307289000 3.763703e+04
1697307299000 3.760764e+04
1697307309000 3.758354e+04
1697307319000 3.756543e+04
1697307329000 3.751066e+04
1697307339000 3.747478e+04
1697307349000 3.747878e+04
1697307359000 3.740876e+04
1697307369000 3.739151e+04
1697307379000 3.735176e+04
1697307389000 3.733355e+04
1697307399000 3.730230e+04
1697307409000 3.727618e+04
1697307419000 3.727053e+04
1697307429000 3.722449e+04
1697307439000 3.716628e+04
1697307449000 3.715208e+04
1697307459000 3.712739e+04
1697307469000 3.706354e+04
1697307479000 3.704292e+04
1697307489000 3.702653e+04
1697307499000 3.698060e+04
1697307509000 3.693777e+04
1697307519000 3.691043e+04
1697307529000 3.688182e+04
1697307539000 3.686845e+04
1697307549000 3.682331e+04
1697307559000 3.680746e+04
1697307569000 3.675322e+04
1697307579000 3.671718e+04
1697307589000 3.668996e+04
1697307599000 3.665737e+04
1697307609000 3.662465e+04
1697307619000 3.658203e+04
1697307629000 3.654578e+04
1697307639000 3.651793e+04
1697307649000 3.650148e+04
1697307659000 3.644534e+04
1697307669000 3.643246e+04
1697307679000 3.637642e+04
1697307689000 3.635717e+04
1697307699000 3.632136e+04
1697307709000 3.630277e+04
1697307719000 3.626240e+04
1697307729000 3.622372e+04
1697307739000 3.619433e+04
1697307749000 3.614678e+04
1697307759000 3.613102e+04
1697307769000 3.611077e+04
1697307779000 3.606507e+04
1697307789000 3.604015e+04
1697307799000 3.600327e+04
1697307809000 3.598660e+04
1697307819000 3.594689e+04
1697307829000 3.591681e+04
1697307839000 3.588306e+04
1697307849000 3.584620e+04
1697307859000 3.582146e+04
1697307869000 3.579288e+04
1697307879000 3.576783e+04
1697307889000 3.573776e+04
1697307899000 3.567402e+04
1697307909000 3.567055e+04
1697307919000 3.565378e+04
1697307929000 3.558246e+04
1697307939000 3.559108e+04
1697307949000 3.553651e+04
1697307959000 3.551019e+04
1697307969000 3.546309e+04
1697307979000 3.545163e+04
1697307989000 3.541047e+04
1697307999000 3.538500e+04
1697308009000 3.534833e+04
1697308019000 3.532282e+04
1697308029000 3.530116e+04
1697308039000 3.526764e+04
1697308049000 3.524023e+04
1697308059000 3.520937e+04
1697308069000 3.517330e+04
1697308079000 3.512405e+04
1697308089000 3.507803e+04
1697308099000 3.507406e+04
1697308109000 3.504116e+04
1697308119000 3.502577e+04
1697308129000 3.500020e+04
1697308139000 3.496244e+04
1697308149000 3.492713e+04
1697308159000 3.489028e+04
1697308169000 3.486408e+04
1697308179000 3.483834e+04
1697308189000 3.480207e+04
1697308199000 3.478235e+04
1697308209000 3.475171e+04
1697308219000 3.470166e+04
1697308229000 3.470560e+04
1697308239000 3.466508e+04
1697308249000 3.463111e+04
1697308259000 3.458913e+04
1697308269000 3.455712e+04
1697308279000 3.454033e+04
1697308289000 3.452192e+04
1697308299000 3.448138e+04
1697308309000 3.445012e+04
1697308319000 3.443585e+04
1697308329000 3.438925e+04
1697308339000 3.434587e+04
1697308349000 3.432505e+04
1697308359000 3.431800e+04
1697308369000 3.427431e+04
1697308379000 3.423849e+04
1697308389000 3.421077e+04
1697308399000 3.418341e+04
1697308409000 3.414562e+04
1697308419000 3.410481e+04
1697308429000 3.410185e+04
1697308439000 3.405872e+04
1697308449000 3.401735e+04
1697308459000 3.403508e+04
1697308469000 3.396830e+04
1697308479000 3.394878e+04
1697308489000 3.391477e+04
1697308499000 3.389959e+04
1697308509000 3.384923e+04
1697308519000 3.381805e+04
1697308529000 3.380792e+04
1697308539000 3.379544e+04
1697308549000 3.374997e+04
1697308559000 3.371660e+04
1697308569000 3.370362e+04
1697308579000 3.365747e+04
1697308589000 3.363182e+04
1697308599000 3.360292e+04
1697308609000 3.356948e+04
1697308619000 3.354923e+04
1697308629000 3.351396e+04
1697308639000 3.347015e+04
1697308649000 3.344851e+04
1697308659000 3.341263e+04
1697308669000 3.337965e+04
1697308679000 3.337778e+04
1697308689000 3.336442e+04
1697308699000 3.332484e+04
1697308709000 3.326254e+04
1697308719000 3.322449e+04
1697308729000 3.320850e+04
1697308739000 3.317224e+04
1697308749000 3.313980e+04
1697308759000 3.312128e+04
1697308769000 3.310600e+04
1697308779000 3.307098e+04
1697308789000 3.306300e+04
1697308799000 3.300613e+04
1697308809000 3.297543e+04
1697308819000 3.296950e+04
1697308829000 3.293381e+04
1697308839000 3.288947e+04
1697308849000 3.287552e+04
1697308859000 3.281461e+04
1697308869000 3.282163e+04
1697308879000 3.278238e+04
1697308889000 3.275566e+04
1697308899000 3.271874e+04
1697308909000 3.269055e+04
1697308919000 3.266350e+04
1697308929000 3.267343e+04
1697308939000 3.262558e+04
1697308949000 3.258327e+04
1697308959000 3.258350e+04
1697308969000 3.254776e+04
1697308979000 3.248039e+04
1697308989000 3.247222e+04
1697308999000 3.243490e+04
1697309009000 3.239884e+04
1697309019000 3.240352e+04
1697309029000 3.237908e+04
1697309039000 3.235356e+04
1697309049000 3.229573e+04
1697309059000 3.229399e+04
1697309069000 3.227158e+04
1697309079000 3.222426e+04
1697309089000 3.219850e+04
1697309099000 3.217789e+04
1697309109000 3.215288e+04
1697309119000 3.210368e+04
