# timestamp_ms interaction_rate
1696549279000 3.972041e+04
1696549289000 3.969985e+04
1696549299000 3.964998e+04
1696549309000 3.960723e+04
1696549319000 3.958316e+04
1696549329000 3.952625e+04
1696549339000 3.948006e+04
1696549349000 3.943139e+04
1696549359000 3.935975e+04
1696549369000 3.935173e+04
1696549379000 3.929331e+04
1696549389000 3.924811e+04
1696549399000 3.921461e+04
1696549409000 3.917362e+04
1696549419000 3.912034e+04
1696549429000 3.905570e+04
1696549439000 3.900659e+04
1696549449000 3.897733e+04
1696549459000 3.895791e+04
1696549469000 3.889471e+04
1696549479000 3.887882e+04
1696549489000 3.880381e+04
1696549499000 3.877337e+04
1696549509000 3.872976e+04
1696549519000 3.868046e+04
1696549529000 3.864384e+04
1696549539000 3.859793e+04
1696549549000 3.855401e+04
1696549559000 3.843531e+04
1696549569000 3.840569e+04
1696549579000 3.840496e+04
1696549589000 3.835263e+04
1696549599000 3.830229e+04
1696549609000 3.830012e+04
1696549619000 3.824280e+04
1696549629000 3.819450e+04
1696549639000 3.815533e+04
1696549649000 3.810447e+04
1696549659000 3.806638e+04
1696549669000 3.805077e+04
1696549679000 3.799822e+04
1696549689000 3.794495e+04
1696549699000 3.789741e+04
1696549703000 3.789741e+04
