# timestamp_ms interaction_rate
1697483232000 4.322402e+04
1697483242000 4.116824e+04
1697483252000 4.075234e+04
1697483262000 3.779730e+04
1697483272000 3.539422e+04
1697483282000 3.401341e+04
1697483292000 2.849346e+04
1697483302000 2.850866e+04
1697483312000 2.717356e+04
1697483322000 2.702512e+04
1697483332000 2.697595e+04
1697483342000 2.698360e+04
1697483352000 2.695770e+04
1697483362000 2.697252e+04
1697483372000 2.683624e+04
1697483382000 2.686858e+04
1697483392000 2.694697e+04
1697483402000 2.693731e+04
1697483412000 2.692023e+04
1697483422000 2.691949e+04
1697483432000 2.689819e+04
1697483442000 2.688467e+04
1697483452000 2.688432e+04
1697483462000 2.690100e+04
1697483472000 2.684434e+04
1697483482000 2.684434e+04
1697483492000 2.679829e+04
1697483502000 2.681504e+04
1697483512000 2.689883e+04
1697483522000 2.690857e+04
1697483532000 2.688850e+04
1697483542000 2.680835e+04
1697483552000 2.676562e+04
1697483562000 2.678975e+04
1697483572000 2.679821e+04
1697483582000 2.678036e+04
1697483592000 2.681252e+04
1697483602000 2.684347e+04
1697483612000 2.682591e+04
1697483622000 2.678560e+04
1697483632000 2.677494e+04
1697483642000 2.680448e+04
1697483652000 2.681785e+04
1697483662000 2.690923e+04
1697483672000 2.687554e+04
1697483682000 2.673994e+04
1697483692000 2.675188e+04
1697483702000 2.675229e+04
1697483712000 2.677315e+04
1697483722000 2.677706e+04
1697483732000 2.674950e+04
1697483742000 2.672617e+04
1697483752000 2.666468e+04
1697483762000 2.663461e+04
1697483772000 2.664836e+04
1697483782000 2.665259e+04
1697483792000 2.662430e+04
1697483802000 2.660498e+04
1697483812000 2.651558e+04
1697483822000 2.651595e+04
1697483832000 2.661151e+04
1697483842000 2.658456e+04
1697483852000 2.651148e+04
1697483862000 2.648714e+04
1697483872000 2.644215e+04
1697483882000 2.636119e+04
1697483892000 2.637917e+04
1697483902000 2.635155e+04
1697483912000 2.631621e+04
1697483922000 2.630575e+04
1697483932000 2.626737e+04
1697483942000 2.627016e+04
1697483952000 2.627389e+04
1697483962000 2.622215e+04
1697483972000 2.620809e+04
1697483982000 2.621436e+04
1697483992000 2.615643e+04
1697484002000 2.613919e+04
1697484012000 2.610508e+04
1697484022000 2.610587e+04
1697484032000 2.603739e+04
1697484042000 2.600364e+04
1697484052000 2.602185e+04
1697484062000 2.652549e+04
1697484072000 2.672239e+04
1697484082000 2.672555e+04
1697484092000 2.674529e+04
1697484102000 2.674169e+04
1697484112000 2.668201e+04
1697484122000 2.668725e+04
1697484132000 2.664315e+04
1697484142000 2.659422e+04
1697484152000 2.650456e+04
1697484162000 2.647475e+04
1697484172000 2.651355e+04
1697484182000 2.645879e+04
1697484192000 2.642916e+04
1697484202000 2.640702e+04
1697484212000 2.640825e+04
1697484222000 2.638184e+04
1697484232000 2.630723e+04
1697484242000 2.628377e+04
1697484252000 2.623055e+04
1697484262000 2.611626e+04
1697484272000 2.610819e+04
1697484282000 2.609070e+04
1697484292000 2.607033e+04
1697484302000 2.565638e+04
1697484312000 2.571463e+04
1697484322000 2.610558e+04
1697484332000 2.646701e+04
1697484342000 2.647631e+04
1697484352000 2.664122e+04
1697484362000 2.663478e+04
1697484372000 2.650968e+04
1697484382000 2.636485e+04
1697484392000 2.634000e+04
1697484402000 2.638701e+04
1697484412000 2.637059e+04
1697484422000 2.631658e+04
1697484432000 2.625725e+04
1697484442000 2.622024e+04
1697484452000 2.623453e+04
1697484462000 2.626576e+04
1697484472000 2.622667e+04
1697484482000 2.616588e+04
1697484492000 2.618241e+04
1697484502000 2.611440e+04
1697484512000 2.610218e+04
1697484522000 2.604327e+04
1697484532000 2.604228e+04
1697484542000 2.640818e+04
1697484552000 2.675387e+04
1697484562000 2.663539e+04
1697484572000 2.692948e+04
1697484582000 2.704346e+04
1697484592000 2.705298e+04
1697484602000 2.697775e+04
1697484612000 2.699916e+04
1697484622000 2.703364e+04
1697484632000 2.699970e+04
1697484642000 2.697592e+04
1697484652000 2.691385e+04
1697484662000 2.687150e+04
1697484672000 2.687052e+04
1697484682000 2.685619e+04
1697484692000 2.672358e+04
1697484702000 2.675112e+04
1697484712000 2.682156e+04
1697484722000 2.676608e+04
1697484732000 2.666780e+04
1697484742000 2.661364e+04
1697484752000 2.670854e+04
1697484762000 2.667984e+04
1697484772000 2.656152e+04
1697484782000 2.655479e+04
1697484792000 2.654391e+04
1697484802000 2.650020e+04
1697484812000 2.616326e+04
