# timestamp_ms interaction_rate
1697089491000 3.284474e+04
1697089501000 3.355446e+04
1697089511000 3.361048e+04
1697089521000 3.356850e+04
1697089531000 3.356164e+04
1697089541000 3.351933e+04
1697089551000 3.349907e+04
1697089561000 3.347302e+04
1697089571000 3.343355e+04
1697089581000 3.342270e+04
1697089591000 3.338369e+04
1697089601000 3.337433e+04
1697089611000 3.331418e+04
1697089621000 3.328950e+04
1697089631000 3.328919e+04
1697089641000 3.325926e+04
1697089651000 3.323427e+04
1697089661000 3.319973e+04
1697089671000 3.314380e+04
1697089681000 3.313197e+04
1697089691000 3.309291e+04
1697089701000 3.305449e+04
1697089711000 3.302442e+04
1697089721000 3.300679e+04
1697089731000 3.296366e+04
1697089741000 3.293347e+04
1697089751000 3.288914e+04
1697089761000 3.288142e+04
1697089771000 3.288055e+04
1697089781000 3.285912e+04
1697089791000 3.282593e+04
1697089801000 3.272967e+04
1697089811000 3.273842e+04
1697089821000 3.272940e+04
1697089831000 3.269057e+04
1697089841000 3.268656e+04
1697089851000 3.264467e+04
1697089861000 3.261834e+04
1697089871000 3.260516e+04
1697089881000 3.255400e+04
1697089891000 3.253423e+04
1697089901000 3.251991e+04
1697089911000 3.248489e+04
1697089921000 3.244788e+04
1697089931000 3.244159e+04
1697089941000 3.240923e+04
1697089951000 3.236571e+04
1697089961000 3.234010e+04
1697089971000 3.231309e+04
1697089981000 3.228304e+04
1697089991000 3.226936e+04
1697090001000 3.222973e+04
1697090011000 3.221875e+04
1697090021000 3.214687e+04
1697090031000 3.215025e+04
1697090041000 3.209844e+04
1697090051000 3.206936e+04
1697090061000 3.203423e+04
1697090071000 3.198839e+04
1697090081000 3.203417e+04
1697090091000 3.203110e+04
1697090101000 3.196781e+04
1697090111000 3.194345e+04
1697090121000 3.188124e+04
1697090131000 3.188226e+04
1697090141000 3.185492e+04
1697090151000 3.180906e+04
1697090161000 3.181183e+04
1697090171000 3.178861e+04
1697090181000 3.175711e+04
1697090191000 3.172573e+04
1697090201000 3.170708e+04
1697090211000 3.169624e+04
1697090221000 3.166174e+04
1697090231000 3.161768e+04
1697090241000 3.161435e+04
1697090251000 3.157947e+04
1697090261000 3.155248e+04
1697090271000 3.151131e+04
1697090281000 3.150082e+04
1697090291000 3.146863e+04
1697090301000 3.143063e+04
1697090311000 3.142408e+04
1697090321000 3.137177e+04
1697090331000 3.136706e+04
1697090341000 3.133511e+04
1697090351000 3.129822e+04
1697090361000 3.127646e+04
1697090371000 3.124884e+04
1697090381000 3.118632e+04
1697090391000 3.116108e+04
1697090401000 3.117998e+04
1697090411000 3.120894e+04
1697090421000 3.116147e+04
1697090431000 3.111112e+04
1697090441000 3.106054e+04
1697090451000 3.105690e+04
1697090461000 3.103115e+04
1697090471000 3.101730e+04
1697090481000 3.098708e+04
1697090491000 3.094821e+04
1697090501000 3.094958e+04
1697090511000 3.090879e+04
1697090521000 3.087968e+04
1697090531000 3.087406e+04
1697090541000 3.083936e+04
1697090551000 3.082066e+04
1697090561000 3.075110e+04
1697090571000 3.076040e+04
1697090581000 3.075356e+04
1697090591000 3.073426e+04
1697090601000 3.069949e+04
1697090611000 3.068365e+04
1697090621000 3.066602e+04
1697090631000 3.060738e+04
1697090641000 3.057097e+04
1697090651000 3.054622e+04
1697090661000 3.053327e+04
1697090671000 3.050098e+04
1697090681000 3.048133e+04
1697090691000 3.044297e+04
1697090701000 3.040838e+04
1697090711000 3.043279e+04
1697090721000 3.038679e+04
1697090731000 3.036789e+04
1697090741000 3.035161e+04
1697090751000 3.031586e+04
1697090761000 3.030241e+04
1697090771000 3.025482e+04
1697090781000 3.024431e+04
1697090791000 3.022831e+04
1697090801000 3.021130e+04
1697090811000 3.019544e+04
1697090821000 3.016388e+04
1697090831000 3.015567e+04
1697090841000 3.013858e+04
1697090851000 3.010901e+04
1697090861000 3.008844e+04
1697090871000 3.005724e+04
1697090881000 3.004404e+04
1697090891000 3.001634e+04
1697090901000 2.998702e+04
1697090911000 2.998715e+04
1697090921000 2.993198e+04
1697090931000 2.991915e+04
1697090941000 2.990205e+04
1697090951000 2.989006e+04
1697090961000 2.985704e+04
1697090971000 2.984318e+04
1697090981000 2.978937e+04
1697090991000 2.978190e+04
1697091001000 2.975868e+04
1697091011000 2.973831e+04
1697091021000 2.970970e+04
