# timestamp_ms interaction_rate
1698452970000 6.259873e+03
1698452980000 6.264221e+03
1698452990000 6.263646e+03
1698453000000 6.259605e+03
1698453010000 6.252487e+03
1698453020000 6.253460e+03
1698453030000 6.254612e+03
1698453040000 6.248586e+03
1698453050000 6.253175e+03
1698453060000 6.245421e+03
1698453070000 6.238463e+03
1698453080000 6.238463e+03
1698453090000 6.248381e+03
1698453100000 6.241492e+03
1698453110000 6.240525e+03
1698453120000 6.240860e+03
1698453130000 6.232340e+03
1698453140000 6.225827e+03
1698453150000 6.231722e+03
1698453160000 6.226732e+03
1698453170000 6.216615e+03
1698453180000 6.214431e+03
1698453189000 6.153232e+03
