# timestamp_ms interaction_rate
1697487128000 2.489179e+04
1697487138000 2.619417e+04
1697487148000 2.615806e+04
1697487158000 2.614986e+04
1697487168000 2.611405e+04
1697487178000 2.605752e+04
1697487188000 2.604374e+04
1697487198000 2.648767e+04
1697487208000 2.662057e+04
1697487218000 2.655504e+04
1697487228000 2.651463e+04
1697487238000 2.651014e+04
1697487248000 2.648410e+04
1697487258000 2.645565e+04
1697487268000 2.639771e+04
1697487278000 2.634543e+04
1697487288000 2.629654e+04
1697487298000 2.628167e+04
1697487308000 2.615480e+04
1697487318000 2.612479e+04
1697487328000 2.618675e+04
1697487338000 2.614445e+04
1697487348000 2.607700e+04
1697487358000 2.603527e+04
1697487368000 2.601769e+04
1697487378000 2.639200e+04
1697487388000 2.676653e+04
1697487398000 2.675867e+04
1697487408000 2.669531e+04
1697487418000 2.666290e+04
1697487428000 2.661799e+04
1697487438000 2.655669e+04
1697487448000 2.652441e+04
1697487458000 2.653301e+04
1697487468000 2.643386e+04
1697487478000 2.639246e+04
1697487488000 2.640248e+04
1697487498000 2.636274e+04
1697487508000 2.633582e+04
1697487518000 2.629527e+04
1697487528000 2.631211e+04
1697487538000 2.626232e+04
1697487548000 2.620041e+04
1697487558000 2.618495e+04
1697487568000 2.614698e+04
1697487578000 2.611670e+04
1697487588000 2.611981e+04
1697487598000 2.603342e+04
1697487608000 2.596696e+04
1697487618000 2.616317e+04
1697487628000 2.672566e+04
1697487638000 2.667563e+04
1697487648000 2.663917e+04
1697487658000 2.660580e+04
1697487668000 2.657559e+04
1697487678000 2.646785e+04
1697487688000 2.645642e+04
1697487698000 2.642234e+04
1697487708000 2.642616e+04
1697487718000 2.639334e+04
1697487728000 2.636710e+04
1697487738000 2.628726e+04
1697487748000 2.621230e+04
1697487758000 2.622386e+04
1697487768000 2.622949e+04
1697487778000 2.618159e+04
1697487788000 2.612982e+04
1697487798000 2.608811e+04
1697487808000 2.607321e+04
1697487818000 2.608147e+04
1697487828000 2.679816e+04
1697487838000 2.675954e+04
1697487848000 2.675039e+04
1697487858000 2.670029e+04
1697487868000 2.665293e+04
1697487878000 2.660883e+04
1697487888000 2.658218e+04
1697487898000 2.652393e+04
1697487908000 2.649575e+04
1697487918000 2.648319e+04
1697487928000 2.645321e+04
1697487938000 2.642001e+04
1697487948000 2.636288e+04
1697487958000 2.635750e+04
1697487968000 2.631783e+04
1697487978000 2.628814e+04
1697487988000 2.622479e+04
1697487998000 2.621024e+04
1697488008000 2.618528e+04
1697488018000 2.621924e+04
1697488028000 2.617444e+04
1697488038000 2.609834e+04
1697488048000 2.606588e+04
1697488058000 2.605534e+04
1697488068000 2.662209e+04
1697488078000 2.668694e+04
1697488088000 2.667218e+04
1697488098000 2.664493e+04
1697488108000 2.663318e+04
1697488118000 2.657604e+04
1697488128000 2.654397e+04
1697488138000 2.652925e+04
1697488148000 2.647680e+04
1697488158000 2.645349e+04
1697488168000 2.636009e+04
1697488178000 2.630571e+04
1697488188000 2.633217e+04
1697488198000 2.630647e+04
1697488208000 2.623723e+04
1697488218000 2.623942e+04
1697488228000 2.623153e+04
1697488238000 2.620098e+04
1697488248000 2.616241e+04
1697488258000 2.614142e+04
1697488268000 2.611256e+04
1697488278000 2.607686e+04
1697488288000 2.603064e+04
1697488298000 2.601389e+04
1697488308000 2.658151e+04
1697488318000 2.683582e+04
1697488328000 2.676452e+04
1697488338000 2.672116e+04
1697488348000 2.669765e+04
1697488358000 2.673084e+04
1697488368000 2.668826e+04
1697488378000 2.666597e+04
1697488388000 2.662121e+04
1697488398000 2.660619e+04
1697488408000 2.653187e+04
1697488418000 2.652441e+04
1697488428000 2.648476e+04
1697488438000 2.647826e+04
1697488448000 2.644515e+04
1697488458000 2.643516e+04
1697488468000 2.638227e+04
1697488478000 2.631254e+04
1697488488000 2.630288e+04
1697488498000 2.631983e+04
1697488508000 2.628020e+04
1697488518000 2.625798e+04
1697488528000 2.612769e+04
1697488538000 2.596349e+04
1697488548000 2.639710e+04
1697488558000 2.685526e+04
1697488568000 2.683079e+04
1697488578000 2.679914e+04
1697488588000 2.676025e+04
1697488598000 2.671481e+04
1697488608000 2.660328e+04
1697488618000 2.659572e+04
1697488628000 2.667601e+04
1697488638000 2.665692e+04
1697488648000 2.655135e+04
1697488658000 2.652292e+04
1697488668000 2.651344e+04
1697488678000 2.648857e+04
1697488688000 2.644390e+04
1697488698000 2.640444e+04
1697488708000 2.638445e+04
1697488718000 2.635504e+04
1697488728000 2.630263e+04
1697488738000 2.629771e+04
1697488748000 2.627416e+04
1697488758000 2.623775e+04
1697488768000 2.624110e+04
1697488778000 2.619981e+04
1697488788000 2.616384e+04
1697488798000 2.612025e+04
1697488808000 2.608323e+04
1697488818000 2.608807e+04
1697488828000 2.605185e+04
1697488838000 2.605875e+04
1697488848000 2.618008e+04
1697488858000 2.663543e+04
1697488868000 2.658642e+04
1697488878000 2.655865e+04
1697488888000 2.656722e+04
1697488898000 2.654229e+04
1697488908000 2.649537e+04
1697488918000 2.644622e+04
1697488928000 2.640856e+04
1697488938000 2.639127e+04
1697488948000 2.636485e+04
1697488958000 2.633897e+04
1697488968000 2.636220e+04
1697488978000 2.631952e+04
1697488988000 2.627972e+04
1697488998000 2.625661e+04
1697489008000 2.623169e+04
1697489018000 2.620890e+04
1697489028000 2.626998e+04
1697489038000 2.613987e+04
1697489048000 2.612472e+04
1697489058000 2.618528e+04
1697489068000 2.612475e+04
1697489078000 2.610752e+04
1697489088000 2.605570e+04
1697489098000 2.608501e+04
1697489108000 2.602944e+04
1697489118000 2.666796e+04
1697489128000 2.662715e+04
1697489138000 2.660308e+04
1697489148000 2.660811e+04
1697489158000 2.658840e+04
1697489168000 2.652800e+04
1697489178000 2.650407e+04
1697489188000 2.649540e+04
1697489198000 2.648577e+04
1697489208000 2.643701e+04
1697489218000 2.642471e+04
1697489228000 2.639770e+04
1697489238000 2.638092e+04
1697489248000 2.634721e+04
1697489258000 2.634244e+04
1697489268000 2.632298e+04
1697489278000 2.629119e+04
1697489288000 2.625966e+04
1697489298000 2.625334e+04
1697489308000 2.621886e+04
1697489318000 2.620145e+04
1697489328000 2.620788e+04
1697489338000 2.617231e+04
1697489348000 2.614590e+04
1697489358000 2.613321e+04
1697489368000 2.610933e+04
1697489378000 2.608975e+04
1697489388000 2.605670e+04
1697489398000 2.637119e+04
1697489408000 2.643300e+04
1697489418000 2.642925e+04
1697489428000 2.637736e+04
1697489438000 2.636137e+04
1697489448000 2.632729e+04
1697489458000 2.632315e+04
1697489468000 2.627731e+04
1697489478000 2.400871e+04
1697489488000 2.355811e+04
1697489498000 2.620062e+04
1697489508000 2.265136e+04
1697489518000 2.449833e+04
1697489528000 2.521280e+04
1697489538000 2.205954e+04
1697489548000 2.546780e+04
1697489558000 2.450251e+04
1697489568000 2.344006e+04
1697489578000 2.607325e+04
1697489588000 2.605461e+04
1697489598000 2.600607e+04
1697489608000 2.601422e+04
1697489618000 2.599789e+04
1697489628000 2.597491e+04
1697489638000 2.595655e+04
1697489648000 2.592700e+04
1697489658000 2.592420e+04
1697489668000 2.588977e+04
1697489678000 2.585166e+04
1697489688000 2.582909e+04
1697489698000 2.580420e+04
1697489708000 2.579495e+04
1697489718000 2.577157e+04
1697489728000 2.574972e+04
1697489738000 2.573014e+04
1697489748000 2.572014e+04
1697489758000 2.568147e+04
1697489768000 2.565217e+04
1697489778000 2.563932e+04
1697489788000 2.560622e+04
1697489798000 2.558426e+04
1697489808000 2.556043e+04
1697489818000 2.556388e+04
1697489828000 2.552087e+04
1697489838000 2.549547e+04
1697489848000 2.549280e+04
1697489858000 2.545505e+04
1697489868000 2.544498e+04
1697489878000 2.540228e+04
1697489888000 2.542280e+04
1697489898000 2.536759e+04
1697489908000 2.536480e+04
1697489918000 2.531644e+04
1697489928000 2.529733e+04
1697489938000 2.528736e+04
1697489948000 2.527460e+04
1697489958000 2.526160e+04
1697489968000 2.523613e+04
1697489978000 2.519271e+04
1697489988000 2.518578e+04
1697489998000 2.516079e+04
1697490008000 2.513334e+04
1697490018000 2.512421e+04
1697490028000 2.509917e+04
1697490038000 2.507388e+04
1697490048000 2.502991e+04
1697490058000 2.505532e+04
1697490068000 2.500692e+04
1697490078000 2.498752e+04
1697490088000 2.497301e+04
1697490098000 2.497158e+04
1697490108000 2.492813e+04
1697490118000 2.491546e+04
1697490128000 2.488628e+04
1697490138000 2.487408e+04
1697490148000 2.483689e+04
1697490158000 2.482986e+04
1697490168000 2.480243e+04
1697490178000 2.477574e+04
1697490188000 2.476442e+04
1697490198000 2.474339e+04
1697490208000 2.473195e+04
1697490218000 2.469691e+04
1697490228000 2.468844e+04
1697490238000 2.466743e+04
1697490248000 2.465764e+04
1697490258000 2.461649e+04
1697490268000 2.459683e+04
1697490278000 2.458293e+04
1697490288000 2.456224e+04
1697490298000 2.454446e+04
1697490308000 2.452709e+04
1697490318000 2.450258e+04
1697490328000 2.446655e+04
1697490338000 2.444555e+04
1697490348000 2.443397e+04
1697490358000 2.443132e+04
1697490368000 2.438491e+04
1697490378000 2.435030e+04
1697490388000 2.436772e+04
1697490398000 2.434424e+04
1697490408000 2.432858e+04
1697490418000 2.429845e+04
1697490428000 2.429436e+04
1697490438000 2.425822e+04
1697490448000 2.424674e+04
1697490458000 2.420637e+04
1697490468000 2.419751e+04
1697490478000 2.419270e+04
1697490488000 2.417317e+04
1697490498000 2.414613e+04
1697490508000 2.412375e+04
1697490518000 2.412654e+04
1697490528000 2.408479e+04
1697490538000 2.407965e+04
1697490548000 2.406560e+04
1697490558000 2.402948e+04
1697490568000 2.398883e+04
1697490578000 2.398854e+04
1697490588000 2.397632e+04
1697490598000 2.395525e+04
1697490608000 2.392933e+04
1697490618000 2.392187e+04
1697490628000 2.388583e+04
1697490638000 2.386152e+04
1697490648000 2.385404e+04
1697490658000 2.384413e+04
1697490668000 2.379916e+04
1697490678000 2.379447e+04
1697490688000 2.376426e+04
1697490698000 2.376576e+04
1697490708000 2.372163e+04
1697490718000 2.368831e+04
1697490728000 2.369622e+04
1697490738000 2.366010e+04
1697490748000 2.364817e+04
1697490758000 2.364460e+04
1697490768000 2.359995e+04
1697490778000 2.356920e+04
1697490788000 2.356899e+04
1697490798000 2.353552e+04
1697490808000 2.351558e+04
1697490818000 2.349939e+04
1697490828000 2.344520e+04
1697490838000 2.345413e+04
1697490848000 2.342130e+04
1697490858000 2.339851e+04
1697490868000 2.337046e+04
1697490878000 2.334508e+04
1697490888000 2.333857e+04
1697490898000 2.332043e+04
1697490908000 2.329631e+04
1697490918000 2.326484e+04
1697490928000 2.326370e+04
1697490938000 2.322282e+04
1697490948000 2.320169e+04
1697490958000 2.318175e+04
1697490968000 2.314709e+04
1697490978000 2.312371e+04
1697490988000 2.310479e+04
1697490998000 2.307911e+04
1697491008000 2.304682e+04
1697491018000 2.302964e+04
1697491028000 2.301085e+04
1697491038000 2.297341e+04
1697491048000 2.295374e+04
1697491058000 2.294710e+04
1697491068000 2.290703e+04
1697491078000 2.290347e+04
1697491088000 2.287262e+04
1697491098000 2.283533e+04
1697491108000 2.281840e+04
1697491118000 2.280287e+04
1697491128000 2.277673e+04
1697491138000 2.275210e+04
1697491148000 2.273354e+04
1697491158000 2.273307e+04
1697491168000 2.271775e+04
1697491178000 2.270611e+04
1697491188000 2.268876e+04
1697491198000 2.267190e+04
1697491208000 2.264584e+04
1697491218000 2.262422e+04
1697491228000 2.259527e+04
1697491238000 2.259563e+04
1697491248000 2.255870e+04
1697491258000 2.249805e+04
1697491268000 2.245448e+04
1697491278000 2.241438e+04
1697491288000 2.246017e+04
1697491298000 2.246008e+04
1697491308000 2.243850e+04
1697491318000 2.242087e+04
1697491328000 2.238585e+04
1697491338000 2.233576e+04
1697491348000 2.234738e+04
1697491358000 2.235250e+04
1697491368000 2.231400e+04
1697491378000 2.229922e+04
1697491388000 2.229060e+04
1697491398000 2.227529e+04
1697491408000 2.224216e+04
1697491418000 2.223359e+04
1697491428000 2.222908e+04
1697491438000 2.220552e+04
1697491448000 2.218662e+04
1697491458000 2.217518e+04
1697491468000 2.217040e+04
1697491478000 2.215778e+04
1697491488000 2.211603e+04
1697491498000 2.209400e+04
1697491508000 2.209935e+04
1697491518000 2.208340e+04
1697491528000 2.204942e+04
1697491538000 2.205389e+04
1697491548000 2.201179e+04
1697491558000 2.201862e+04
1697491568000 2.200570e+04
1697491578000 2.198621e+04
1697491588000 2.197851e+04
1697491598000 2.194916e+04
1697491608000 2.193724e+04
1697491618000 2.192033e+04
1697491628000 2.191552e+04
1697491638000 2.190794e+04
1697491648000 2.187705e+04
1697491658000 2.185905e+04
1697491668000 2.185805e+04
1697491678000 2.182383e+04
1697491688000 2.183498e+04
1697491698000 2.182407e+04
1697491708000 2.179992e+04
1697491718000 2.178672e+04
1697491728000 2.175904e+04
1697491738000 2.174726e+04
1697491748000 2.174137e+04
1697491758000 2.173483e+04
1697491768000 2.172442e+04
1697491778000 2.169007e+04
1697491788000 2.167725e+04
1697491798000 2.168197e+04
1697491808000 2.165382e+04
1697491818000 2.163005e+04
1697491828000 2.160871e+04
1697491838000 2.161352e+04
1697491848000 2.160149e+04
1697491858000 2.158267e+04
1697491868000 2.156104e+04
1697491878000 2.153740e+04
1697491888000 2.153173e+04
1697491898000 2.151252e+04
1697491908000 2.151255e+04
1697491918000 2.147462e+04
1697491928000 2.144944e+04
1697491938000 2.144860e+04
1697491948000 2.143755e+04
1697491958000 2.142979e+04
1697491968000 2.141493e+04
1697491978000 2.140667e+04
1697491988000 2.137667e+04
1697491998000 2.135683e+04
1697492008000 2.132295e+04
1697492018000 2.133915e+04
1697492028000 2.130302e+04
1697492038000 2.131789e+04
1697492048000 2.127759e+04
1697492058000 2.127781e+04
1697492068000 2.125360e+04
1697492078000 2.123858e+04
1697492088000 2.121884e+04
