# timestamp_ms interaction_rate
1698497309000 1.232908e+04
1698497319000 1.243838e+04
1698497329000 1.241719e+04
1698497339000 1.242002e+04
1698497349000 1.240982e+04
1698497359000 1.240293e+04
1698497369000 1.239712e+04
1698497379000 1.239237e+04
1698497389000 1.238496e+04
1698497399000 1.236782e+04
1698497409000 1.236984e+04
1698497419000 1.237161e+04
1698497429000 1.235668e+04
1698497439000 1.234415e+04
1698497449000 1.235294e+04
1698497459000 1.234575e+04
1698497469000 1.233277e+04
1698497479000 1.231431e+04
1698497489000 1.232495e+04
1698497499000 1.229897e+04
1698497509000 1.230192e+04
1698497519000 1.229629e+04
1698497529000 1.229010e+04
1698497539000 1.228217e+04
1698497549000 1.227854e+04
1698497559000 1.226033e+04
1698497569000 1.227154e+04
1698497579000 1.225871e+04
1698497589000 1.225040e+04
1698497599000 1.226392e+04
1698497609000 1.224071e+04
1698497619000 1.223483e+04
1698497629000 1.223622e+04
1698497639000 1.221285e+04
1698497649000 1.220529e+04
1698497659000 1.221522e+04
1698497669000 1.221119e+04
1698497679000 1.219981e+04
1698497689000 1.218924e+04
1698497699000 1.217871e+04
1698497709000 1.217099e+04
1698497719000 1.217448e+04
1698497729000 1.215648e+04
1698497739000 1.216812e+04
1698497749000 1.214045e+04
1698497759000 1.213631e+04
1698497769000 1.212795e+04
1698497779000 1.211216e+04
1698497789000 1.211862e+04
1698497799000 1.210710e+04
1698497809000 1.211422e+04
1698497819000 1.210882e+04
1698497829000 1.210237e+04
1698497839000 1.210122e+04
1698497849000 1.207816e+04
1698497859000 1.208048e+04
1698497869000 1.206766e+04
1698497879000 1.207044e+04
1698497889000 1.207556e+04
1698497899000 1.207862e+04
1698497909000 1.204798e+04
1698497919000 1.205435e+04
1698497929000 1.203169e+04
1698497939000 1.204201e+04
1698497949000 1.202090e+04
1698497959000 1.201583e+04
1698497969000 1.199881e+04
1698497979000 1.200471e+04
1698497989000 1.198829e+04
1698497999000 1.198928e+04
1698498009000 1.200096e+04
1698498019000 1.198701e+04
1698498029000 1.198456e+04
1698498039000 1.197504e+04
1698498049000 1.197018e+04
1698498059000 1.195459e+04
1698498069000 1.195928e+04
1698498079000 1.194077e+04
1698498089000 1.194012e+04
1698498099000 1.192384e+04
1698498109000 1.193276e+04
1698498119000 1.194663e+04
1698498129000 1.191585e+04
1698498139000 1.191494e+04
1698498149000 1.189687e+04
1698498159000 1.190180e+04
1698498169000 1.188402e+04
1698498179000 1.187780e+04
1698498189000 1.188259e+04
1698498199000 1.187239e+04
1698498209000 1.186825e+04
1698498219000 1.185981e+04
1698498229000 1.185766e+04
1698498239000 1.185950e+04
1698498249000 1.185040e+04
1698498259000 1.183388e+04
1698498269000 1.183869e+04
1698498279000 1.182815e+04
1698498289000 1.181808e+04
1698498299000 1.182771e+04
1698498309000 1.181363e+04
1698498319000 1.179383e+04
1698498329000 1.179318e+04
1698498339000 1.179511e+04
1698498349000 1.179436e+04
1698498359000 1.177520e+04
1698498369000 1.177031e+04
1698498379000 1.177276e+04
1698498389000 1.174834e+04
1698498399000 1.175090e+04
1698498409000 1.175303e+04
1698498419000 1.174791e+04
1698498429000 1.173672e+04
1698498439000 1.173249e+04
1698498449000 1.172143e+04
1698498459000 1.171602e+04
1698498469000 1.171361e+04
1698498479000 1.171734e+04
1698498489000 1.170785e+04
1698498499000 1.170866e+04
1698498509000 1.169361e+04
1698498519000 1.168167e+04
1698498529000 1.168335e+04
1698498539000 1.167591e+04
1698498549000 1.167015e+04
1698498559000 1.166713e+04
1698498569000 1.166497e+04
1698498579000 1.165049e+04
1698498589000 1.164510e+04
1698498599000 1.163791e+04
1698498609000 1.163154e+04
1698498619000 1.162087e+04
1698498629000 1.162435e+04
1698498639000 1.161695e+04
1698498649000 1.162702e+04
1698498659000 1.160361e+04
1698498669000 1.159975e+04
1698498679000 1.158048e+04
1698498689000 1.159259e+04
1698498699000 1.158169e+04
1698498709000 1.157723e+04
1698498719000 1.157050e+04
1698498729000 1.156773e+04
1698498739000 1.155138e+04
1698498749000 1.153883e+04
1698498759000 1.154029e+04
1698498769000 1.152637e+04
1698498779000 1.152779e+04
1698498789000 1.153232e+04
1698498799000 1.152811e+04
